candidate_id,keyword,volume,cpc,currency,scope,branded,core_group_id,counted_core_volume,group_id,counted_volume,exclusion_or_condition,endpoint,observed_at_utc,source,monthly_searches_json
B3,moustiquaire pour fenêtres,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,fenêtre moustiquaire,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire au fenetre,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,fenetre moustiquaire,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire fene,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire pour fenetre,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire fenêtre,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire pour fenêtre,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire fenetre,90500,0.54,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 201000}, {""year"": 2026, ""month"": 6, ""search_volume"": 301000}, {""year"": 2026, ""month"": 5, ""search_volume"": 246000}, {""year"": 2026, ""month"": 4, ""search_volume"": 135000}, {""year"": 2026, ""month"": 3, ""search_volume"": 74000}, {""year"": 2026, ""month"": 2, ""search_volume"": 33100}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 18100}, {""year"": 2025, ""month"": 9, ""search_volume"": 33100}, {""year"": 2025, ""month"": 8, ""search_volume"": 110000}]"
B3,moustiquaire,60500,0.78,USD_DOCUMENTED,parent,False,,,,,"moustiquaire générique, format non garanti",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 110000}, {""year"": 2026, ""month"": 6, ""search_volume"": 165000}, {""year"": 2026, ""month"": 5, ""search_volume"": 165000}, {""year"": 2026, ""month"": 4, ""search_volume"": 90500}, {""year"": 2026, ""month"": 3, ""search_volume"": 49500}, {""year"": 2026, ""month"": 2, ""search_volume"": 22200}, {""year"": 2026, ""month"": 1, ""search_volume"": 14800}, {""year"": 2025, ""month"": 12, ""search_volume"": 8100}, {""year"": 2025, ""month"": 11, ""search_volume"": 12100}, {""year"": 2025, ""month"": 10, ""search_volume"": 14800}, {""year"": 2025, ""month"": 9, ""search_volume"": 27100}, {""year"": 2025, ""month"": 8, ""search_volume"": 74000}]"
B3,moustiquaire pour porte fenetres,40500,0.6,USD_DOCUMENTED,incompatible,False,,,,,"porte, baie ou mécanisme différent du cadre fenêtre",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 60500}, {""year"": 2026, ""month"": 6, ""search_volume"": 90500}, {""year"": 2026, ""month"": 5, ""search_volume"": 110000}, {""year"": 2026, ""month"": 4, ""search_volume"": 74000}, {""year"": 2026, ""month"": 3, ""search_volume"": 33100}, {""year"": 2026, ""month"": 2, ""search_volume"": 12100}, {""year"": 2026, ""month"": 1, ""search_volume"": 5400}, {""year"": 2025, ""month"": 12, ""search_volume"": 2900}, {""year"": 2025, ""month"": 11, ""search_volume"": 4400}, {""year"": 2025, ""month"": 10, ""search_volume"": 6600}, {""year"": 2025, ""month"": 9, ""search_volume"": 12100}, {""year"": 2025, ""month"": 8, ""search_volume"": 40500}]"
B3,moustiquaire porte-fenêtre,40500,0.6,USD_DOCUMENTED,incompatible,False,,,,,"porte, baie ou mécanisme différent du cadre fenêtre",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 60500}, {""year"": 2026, ""month"": 6, ""search_volume"": 90500}, {""year"": 2026, ""month"": 5, ""search_volume"": 110000}, {""year"": 2026, ""month"": 4, ""search_volume"": 74000}, {""year"": 2026, ""month"": 3, ""search_volume"": 33100}, {""year"": 2026, ""month"": 2, ""search_volume"": 12100}, {""year"": 2026, ""month"": 1, ""search_volume"": 5400}, {""year"": 2025, ""month"": 12, ""search_volume"": 2900}, {""year"": 2025, ""month"": 11, ""search_volume"": 4400}, {""year"": 2025, ""month"": 10, ""search_volume"": 6600}, {""year"": 2025, ""month"": 9, ""search_volume"": 12100}, {""year"": 2025, ""month"": 8, ""search_volume"": 40500}]"
B3,moustiquaire pour porte-fenêtre,40500,0.6,USD_DOCUMENTED,incompatible,False,,,,,"porte, baie ou mécanisme différent du cadre fenêtre",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 60500}, {""year"": 2026, ""month"": 6, ""search_volume"": 90500}, {""year"": 2026, ""month"": 5, ""search_volume"": 110000}, {""year"": 2026, ""month"": 4, ""search_volume"": 74000}, {""year"": 2026, ""month"": 3, ""search_volume"": 33100}, {""year"": 2026, ""month"": 2, ""search_volume"": 12100}, {""year"": 2026, ""month"": 1, ""search_volume"": 5400}, {""year"": 2025, ""month"": 12, ""search_volume"": 2900}, {""year"": 2025, ""month"": 11, ""search_volume"": 4400}, {""year"": 2025, ""month"": 10, ""search_volume"": 6600}, {""year"": 2025, ""month"": 9, ""search_volume"": 12100}, {""year"": 2025, ""month"": 8, ""search_volume"": 40500}]"
B3,moustiquaire fenetre porte,40500,0.6,USD_DOCUMENTED,incompatible,False,,,,,"porte, baie ou mécanisme différent du cadre fenêtre",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 60500}, {""year"": 2026, ""month"": 6, ""search_volume"": 90500}, {""year"": 2026, ""month"": 5, ""search_volume"": 110000}, {""year"": 2026, ""month"": 4, ""search_volume"": 74000}, {""year"": 2026, ""month"": 3, ""search_volume"": 33100}, {""year"": 2026, ""month"": 2, ""search_volume"": 12100}, {""year"": 2026, ""month"": 1, ""search_volume"": 5400}, {""year"": 2025, ""month"": 12, ""search_volume"": 2900}, {""year"": 2025, ""month"": 11, ""search_volume"": 4400}, {""year"": 2025, ""month"": 10, ""search_volume"": 6600}, {""year"": 2025, ""month"": 9, ""search_volume"": 12100}, {""year"": 2025, ""month"": 8, ""search_volume"": 40500}]"
B3,moustiquaire sur porte fenetre,40500,0.6,USD_DOCUMENTED,incompatible,False,,,,,"porte, baie ou mécanisme différent du cadre fenêtre",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:41.614360+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-2.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 60500}, {""year"": 2026, ""month"": 6, ""search_volume"": 90500}, {""year"": 2026, ""month"": 5, ""search_volume"": 110000}, {""year"": 2026, ""month"": 4, ""search_volume"": 74000}, {""year"": 2026, ""month"": 3, ""search_volume"": 33100}, {""year"": 2026, ""month"": 2, ""search_volume"": 12100}, {""year"": 2026, ""month"": 1, ""search_volume"": 5400}, {""year"": 2025, ""month"": 12, ""search_volume"": 2900}, {""year"": 2025, ""month"": 11, ""search_volume"": 4400}, {""year"": 2025, ""month"": 10, ""search_volume"": 6600}, {""year"": 2025, ""month"": 9, ""search_volume"": 12100}, {""year"": 2025, ""month"": 8, ""search_volume"": 40500}]"
