candidate_id,keyword,volume,cpc,currency,scope,branded,core_group_id,counted_core_volume,group_id,counted_volume,exclusion_or_condition,endpoint,observed_at_utc,source,monthly_searches_json
A6,rasoir de surete,9900,0.91,USD_DOCUMENTED,core,False,G0001,9900,G0001,9900,rasoir de sûreté/sécurité homme ou non genré,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:31.031518+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-0.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 14800}, {""year"": 2026, ""month"": 6, ""search_volume"": 18100}, {""year"": 2026, ""month"": 5, ""search_volume"": 12100}, {""year"": 2026, ""month"": 4, ""search_volume"": 9900}, {""year"": 2026, ""month"": 3, ""search_volume"": 9900}, {""year"": 2026, ""month"": 2, ""search_volume"": 8100}, {""year"": 2026, ""month"": 1, ""search_volume"": 8100}, {""year"": 2025, ""month"": 12, ""search_volume"": 9900}, {""year"": 2025, ""month"": 11, ""search_volume"": 9900}, {""year"": 2025, ""month"": 10, ""search_volume"": 8100}, {""year"": 2025, ""month"": 9, ""search_volume"": 8100}, {""year"": 2025, ""month"": 8, ""search_volume"": 12100}]"
A6,rasoir de sûreté,9900,0.91,USD_DOCUMENTED,core,False,G0001,0,G0001,0,rasoir de sûreté/sécurité homme ou non genré,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:31.031518+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-0.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 14800}, {""year"": 2026, ""month"": 6, ""search_volume"": 18100}, {""year"": 2026, ""month"": 5, ""search_volume"": 12100}, {""year"": 2026, ""month"": 4, ""search_volume"": 9900}, {""year"": 2026, ""month"": 3, ""search_volume"": 9900}, {""year"": 2026, ""month"": 2, ""search_volume"": 8100}, {""year"": 2026, ""month"": 1, ""search_volume"": 8100}, {""year"": 2025, ""month"": 12, ""search_volume"": 9900}, {""year"": 2025, ""month"": 11, ""search_volume"": 9900}, {""year"": 2025, ""month"": 10, ""search_volume"": 8100}, {""year"": 2025, ""month"": 9, ""search_volume"": 8100}, {""year"": 2025, ""month"": 8, ""search_volume"": 12100}]"
A6,rasoir de surete homme,1600,1.08,USD_DOCUMENTED,core,False,G0002,1600,G0002,1600,rasoir de sûreté/sécurité homme ou non genré,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:31.031518+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-0.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 1900}, {""year"": 2026, ""month"": 6, ""search_volume"": 2400}, {""year"": 2026, ""month"": 5, ""search_volume"": 1900}, {""year"": 2026, ""month"": 4, ""search_volume"": 1900}, {""year"": 2026, ""month"": 3, ""search_volume"": 1600}, {""year"": 2026, ""month"": 2, ""search_volume"": 1600}, {""year"": 2026, ""month"": 1, ""search_volume"": 1900}, {""year"": 2025, ""month"": 12, ""search_volume"": 2400}, {""year"": 2025, ""month"": 11, ""search_volume"": 1600}, {""year"": 2025, ""month"": 10, ""search_volume"": 1300}, {""year"": 2025, ""month"": 9, ""search_volume"": 1000}, {""year"": 2025, ""month"": 8, ""search_volume"": 1300}]"
A6,rasoir de sûreté homme,1600,1.08,USD_DOCUMENTED,core,False,G0002,0,G0002,0,rasoir de sûreté/sécurité homme ou non genré,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:31.031518+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-0.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 1900}, {""year"": 2026, ""month"": 6, ""search_volume"": 2400}, {""year"": 2026, ""month"": 5, ""search_volume"": 1900}, {""year"": 2026, ""month"": 4, ""search_volume"": 1900}, {""year"": 2026, ""month"": 3, ""search_volume"": 1600}, {""year"": 2026, ""month"": 2, ""search_volume"": 1600}, {""year"": 2026, ""month"": 1, ""search_volume"": 1900}, {""year"": 2025, ""month"": 12, ""search_volume"": 2400}, {""year"": 2025, ""month"": 11, ""search_volume"": 1600}, {""year"": 2025, ""month"": 10, ""search_volume"": 1300}, {""year"": 2025, ""month"": 9, ""search_volume"": 1000}, {""year"": 2025, ""month"": 8, ""search_volume"": 1300}]"
A6,rasoir de surete femme,1300,0.51,USD_DOCUMENTED,incompatible,False,,,,,"accessoire, autre public/format ou provenance non prouvée",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:31.031518+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-0.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 1900}, {""year"": 2026, ""month"": 6, ""search_volume"": 3600}, {""year"": 2026, ""month"": 5, ""search_volume"": 1300}, {""year"": 2026, ""month"": 4, ""search_volume"": 1000}, {""year"": 2026, ""month"": 3, ""search_volume"": 1000}, {""year"": 2026, ""month"": 2, ""search_volume"": 1000}, {""year"": 2026, ""month"": 1, ""search_volume"": 880}, {""year"": 2025, ""month"": 12, ""search_volume"": 1000}, {""year"": 2025, ""month"": 11, ""search_volume"": 1000}, {""year"": 2025, ""month"": 10, ""search_volume"": 1000}, {""year"": 2025, ""month"": 9, ""search_volume"": 1000}, {""year"": 2025, ""month"": 8, ""search_volume"": 1900}]"
A6,rasoir de sûreté femme,1300,0.51,USD_DOCUMENTED,incompatible,False,,,,,"accessoire, autre public/format ou provenance non prouvée",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:31.031518+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-0.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 1900}, {""year"": 2026, ""month"": 6, ""search_volume"": 3600}, {""year"": 2026, ""month"": 5, ""search_volume"": 1300}, {""year"": 2026, ""month"": 4, ""search_volume"": 1000}, {""year"": 2026, ""month"": 3, ""search_volume"": 1000}, {""year"": 2026, ""month"": 2, ""search_volume"": 1000}, {""year"": 2026, ""month"": 1, ""search_volume"": 880}, {""year"": 2025, ""month"": 12, ""search_volume"": 1000}, {""year"": 2025, ""month"": 11, ""search_volume"": 1000}, {""year"": 2025, ""month"": 10, ""search_volume"": 1000}, {""year"": 2025, ""month"": 9, ""search_volume"": 1000}, {""year"": 2025, ""month"": 8, ""search_volume"": 1900}]"
A6,kit rasage pour homme,1000,0.63,USD_DOCUMENTED,conditional,False,,,G0003,1000,"ensemble ou traditionnel, composition à confirmer en SERP",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:36.469628+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-1.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 480}, {""year"": 2026, ""month"": 6, ""search_volume"": 720}, {""year"": 2026, ""month"": 5, ""search_volume"": 590}, {""year"": 2026, ""month"": 4, ""search_volume"": 480}, {""year"": 2026, ""month"": 3, ""search_volume"": 590}, {""year"": 2026, ""month"": 2, ""search_volume"": 880}, {""year"": 2026, ""month"": 1, ""search_volume"": 720}, {""year"": 2025, ""month"": 12, ""search_volume"": 3600}, {""year"": 2025, ""month"": 11, ""search_volume"": 2400}, {""year"": 2025, ""month"": 10, ""search_volume"": 880}, {""year"": 2025, ""month"": 9, ""search_volume"": 590}, {""year"": 2025, ""month"": 8, ""search_volume"": 480}]"
A6,kit rasage homme,1000,0.63,USD_DOCUMENTED,conditional,False,,,G0003,0,"ensemble ou traditionnel, composition à confirmer en SERP",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:36.469628+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-1.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 480}, {""year"": 2026, ""month"": 6, ""search_volume"": 720}, {""year"": 2026, ""month"": 5, ""search_volume"": 590}, {""year"": 2026, ""month"": 4, ""search_volume"": 480}, {""year"": 2026, ""month"": 3, ""search_volume"": 590}, {""year"": 2026, ""month"": 2, ""search_volume"": 880}, {""year"": 2026, ""month"": 1, ""search_volume"": 720}, {""year"": 2025, ""month"": 12, ""search_volume"": 3600}, {""year"": 2025, ""month"": 11, ""search_volume"": 2400}, {""year"": 2025, ""month"": 10, ""search_volume"": 880}, {""year"": 2025, ""month"": 9, ""search_volume"": 590}, {""year"": 2025, ""month"": 8, ""search_volume"": 480}]"
A6,rasoir de sécurité,880,0.93,USD_DOCUMENTED,core,False,G0003,880,G0004,880,rasoir de sûreté/sécurité homme ou non genré,keywords_data/google_ads/search_volume/live,2026-09-03T14:41:36.469628+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-1.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 880}, {""year"": 2026, ""month"": 6, ""search_volume"": 880}, {""year"": 2026, ""month"": 5, ""search_volume"": 880}, {""year"": 2026, ""month"": 4, ""search_volume"": 880}, {""year"": 2026, ""month"": 3, ""search_volume"": 880}, {""year"": 2026, ""month"": 2, ""search_volume"": 720}, {""year"": 2026, ""month"": 1, ""search_volume"": 720}, {""year"": 2025, ""month"": 12, ""search_volume"": 1000}, {""year"": 2025, ""month"": 11, ""search_volume"": 880}, {""year"": 2025, ""month"": 10, ""search_volume"": 880}, {""year"": 2025, ""month"": 9, ""search_volume"": 1000}, {""year"": 2025, ""month"": 8, ""search_volume"": 1000}]"
A6,coffret rasage pour homme,880,0.78,USD_DOCUMENTED,conditional,False,,,G0005,880,"ensemble ou traditionnel, composition à confirmer en SERP",keywords_data/google_ads/search_volume/live,2026-09-03T14:41:36.469628+00:00,2026-09-03-qualification-9-produits-pur/raw/20-controls-1.json.gz,"[{""year"": 2026, ""month"": 7, ""search_volume"": 320}, {""year"": 2026, ""month"": 6, ""search_volume"": 480}, {""year"": 2026, ""month"": 5, ""search_volume"": 320}, {""year"": 2026, ""month"": 4, ""search_volume"": 320}, {""year"": 2026, ""month"": 3, ""search_volume"": 390}, {""year"": 2026, ""month"": 2, ""search_volume"": 590}, {""year"": 2026, ""month"": 1, ""search_volume"": 590}, {""year"": 2025, ""month"": 12, ""search_volume"": 3600}, {""year"": 2025, ""month"": 11, ""search_volume"": 2400}, {""year"": 2025, ""month"": 10, ""search_volume"": 590}, {""year"": 2025, ""month"": 9, ""search_volume"": 480}, {""year"": 2025, ""month"": 8, ""search_volume"": 390}]"
